
Lmod is automatically replacing "cce/15.0.0" with "amd/5.3.0".


Lmod is automatically replacing "PrgEnv-cray/8.3.3" with "PrgEnv-amd/8.3.3".


Due to MODULEPATH changes, the following have been reloaded:
  1) cray-mpich/8.1.23

Mon 09 Oct 2023 05:45:29 PM EDT
Comm|Scope 0.12.0 v0.12.0@124999d
  scope 1.1.2 HEAD@124999d
    spdlog 1.6.1
    benchmark 1.5.1
[2023-10-09 17:45:31.397] [scope] [info] recorded system CPU turbo state
[2023-10-09 17:45:31.398] [scope] [info] recorded CPU goveror
[2023-10-09 17:45:31.398] [scope] [error] unable to disable CPU turbo: no permission. Run with higher privileges?
[2023-10-09 17:45:31.398] [scope] [error] unable to set OS CPU governor to maximum: no permission. Run with higher privileges?
2023-10-09T17:45:33-04:00
Running /lustre/orion/csc465/scratch/cpearson/frontier-gpu-bandwidth/build/comm_scope
Run on (128 X 1795.92 MHz CPU s)
CPU Caches:
  L1 Data 32 KiB (x64)
  L1 Instruction 32 KiB (x64)
  L2 Unified 512 KiB (x64)
  L3 Unified 32768 KiB (x8)
Load Average: 0.29, 3.20, 19.10
--------------------------------------------------------------------------------------------------------------------------
Benchmark                                                                Time             CPU   Iterations UserCounters...
Comm_implicit_mapped_GPUWrGPU/0/6/log2(N):17/manual_time             12260 ns        36178 ns        57092 bytes=131.072k bytes_per_second=9.95678G/s own_gpu=6 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/6/log2(N):17/manual_time_mean        12261 ns        36132 ns            5 bytes=131.072k bytes_per_second=9.95636G/s own_gpu=6 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/6/log2(N):17/manual_time_median      12260 ns        36178 ns            5 bytes=131.072k bytes_per_second=9.95661G/s own_gpu=6 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/6/log2(N):17/manual_time_stddev       1.02 ns          103 ns            5 bytes=0 bytes_per_second=870.314k/s own_gpu=0 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/6/log2(N):17/manual_time_cv           0.01 %          0.29 %             5 bytes=0.00% bytes_per_second=0.01% own_gpu=0.00% wr_gpu=-nan%
Comm_implicit_mapped_GPUWrGPU/0/6/log2(N):18/manual_time             15658 ns        41371 ns        44705 bytes=262.144k bytes_per_second=15.5925G/s own_gpu=6 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/6/log2(N):18/manual_time             15658 ns        41296 ns        44705 bytes=262.144k bytes_per_second=15.5917G/s own_gpu=6 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/6/log2(N):18/manual_time             15654 ns        41216 ns        44705 bytes=262.144k bytes_per_second=15.5958G/s own_gpu=6 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/6/log2(N):18/manual_time             15658 ns        41290 ns        44705 bytes=262.144k bytes_per_second=15.5917G/s own_gpu=6 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/6/log2(N):18/manual_time             15655 ns        41253 ns        44705 bytes=262.144k bytes_per_second=15.5953G/s own_gpu=6 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/6/log2(N):18/manual_time_mean        15657 ns        41285 ns            5 bytes=262.144k bytes_per_second=15.5934G/s own_gpu=6 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/6/log2(N):18/manual_time_median      15658 ns        41290 ns            5 bytes=262.144k bytes_per_second=15.5925G/s own_gpu=6 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/6/log2(N):18/manual_time_stddev       2.01 ns         57.6 ns            5 bytes=0 bytes_per_second=2.05123M/s own_gpu=0 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/6/log2(N):18/manual_time_cv           0.01 %          0.14 %             5 bytes=0.00% bytes_per_second=0.01% own_gpu=0.00% wr_gpu=-nan%
Comm_implicit_mapped_GPUWrGPU/0/6/log2(N):19/manual_time             18984 ns        44748 ns        36875 bytes=524.288k bytes_per_second=25.7202G/s own_gpu=6 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/6/log2(N):19/manual_time             18980 ns        44703 ns        36875 bytes=524.288k bytes_per_second=25.7266G/s own_gpu=6 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/6/log2(N):19/manual_time             18982 ns        44701 ns        36875 bytes=524.288k bytes_per_second=25.7228G/s own_gpu=6 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/6/log2(N):19/manual_time             18977 ns        44599 ns        36875 bytes=524.288k bytes_per_second=25.7299G/s own_gpu=6 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/6/log2(N):19/manual_time             18981 ns        44659 ns        36875 bytes=524.288k bytes_per_second=25.7246G/s own_gpu=6 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/6/log2(N):19/manual_time_mean        18981 ns        44682 ns            5 bytes=524.288k bytes_per_second=25.7248G/s own_gpu=6 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/6/log2(N):19/manual_time_median      18981 ns        44701 ns            5 bytes=524.288k bytes_per_second=25.7246G/s own_gpu=6 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/6/log2(N):19/manual_time_stddev       2.72 ns         56.3 ns            5 bytes=0 bytes_per_second=3.78162M/s own_gpu=0 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/6/log2(N):19/manual_time_cv           0.01 %          0.13 %             5 bytes=0.00% bytes_per_second=0.01% own_gpu=0.00% wr_gpu=-nan%
Comm_implicit_mapped_GPUWrGPU/0/6/log2(N):20/manual_time             25609 ns        51476 ns        27325 bytes=1048.58k bytes_per_second=38.1342G/s own_gpu=6 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/6/log2(N):20/manual_time             25615 ns        51434 ns        27325 bytes=1048.58k bytes_per_second=38.125G/s own_gpu=6 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/6/log2(N):20/manual_time             25610 ns        51375 ns        27325 bytes=1048.58k bytes_per_second=38.132G/s own_gpu=6 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/6/log2(N):20/manual_time             25613 ns        51330 ns        27325 bytes=1048.58k bytes_per_second=38.1283G/s own_gpu=6 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/6/log2(N):20/manual_time             25610 ns        51348 ns        27325 bytes=1048.58k bytes_per_second=38.132G/s own_gpu=6 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/6/log2(N):20/manual_time_mean        25611 ns        51393 ns            5 bytes=1048.58k bytes_per_second=38.1303G/s own_gpu=6 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/6/log2(N):20/manual_time_median      25610 ns        51375 ns            5 bytes=1048.58k bytes_per_second=38.132G/s own_gpu=6 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/6/log2(N):20/manual_time_stddev       2.44 ns         61.1 ns            5 bytes=0 bytes_per_second=3.7154M/s own_gpu=0 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/6/log2(N):20/manual_time_cv           0.01 %          0.12 %             5 bytes=0.00% bytes_per_second=0.01% own_gpu=0.00% wr_gpu=-nan%
Comm_implicit_mapped_GPUWrGPU/0/6/log2(N):21/manual_time             38702 ns        64855 ns        18064 bytes=2.09715M bytes_per_second=50.4652G/s own_gpu=6 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/6/log2(N):21/manual_time             38686 ns        64785 ns        18064 bytes=2.09715M bytes_per_second=50.4862G/s own_gpu=6 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/6/log2(N):21/manual_time             38690 ns        64700 ns        18064 bytes=2.09715M bytes_per_second=50.481G/s own_gpu=6 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/6/log2(N):21/manual_time             38746 ns        64719 ns        18064 bytes=2.09715M bytes_per_second=50.4085G/s own_gpu=6 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/6/log2(N):21/manual_time             38687 ns        64585 ns        18064 bytes=2.09715M bytes_per_second=50.4859G/s own_gpu=6 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/6/log2(N):21/manual_time_mean        38702 ns        64729 ns            5 bytes=2.09715M bytes_per_second=50.4654G/s own_gpu=6 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/6/log2(N):21/manual_time_median      38690 ns        64719 ns            5 bytes=2.09715M bytes_per_second=50.481G/s own_gpu=6 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/6/log2(N):21/manual_time_stddev       25.3 ns          101 ns            5 bytes=0 bytes_per_second=33.7145M/s own_gpu=0 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/6/log2(N):21/manual_time_cv           0.07 %          0.16 %             5 bytes=0.00% bytes_per_second=0.07% own_gpu=0.00% wr_gpu=-nan%
Comm_implicit_mapped_GPUWrGPU/0/6/log2(N):22/manual_time             61802 ns        88604 ns        11347 bytes=4.1943M bytes_per_second=63.2061G/s own_gpu=6 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/6/log2(N):22/manual_time             61697 ns        88364 ns        11347 bytes=4.1943M bytes_per_second=63.3134G/s own_gpu=6 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/6/log2(N):22/manual_time             61805 ns        88340 ns        11347 bytes=4.1943M bytes_per_second=63.2028G/s own_gpu=6 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/6/log2(N):22/manual_time             61712 ns        88158 ns        11347 bytes=4.1943M bytes_per_second=63.2984G/s own_gpu=6 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/6/log2(N):22/manual_time             61802 ns        88279 ns        11347 bytes=4.1943M bytes_per_second=63.2062G/s own_gpu=6 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/6/log2(N):22/manual_time_mean        61763 ns        88349 ns            5 bytes=4.1943M bytes_per_second=63.2454G/s own_gpu=6 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/6/log2(N):22/manual_time_median      61802 ns        88340 ns            5 bytes=4.1943M bytes_per_second=63.2062G/s own_gpu=6 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/6/log2(N):22/manual_time_stddev       54.2 ns          163 ns            5 bytes=0 bytes_per_second=56.8412M/s own_gpu=0 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/6/log2(N):22/manual_time_cv           0.09 %          0.18 %             5 bytes=0.00% bytes_per_second=0.09% own_gpu=0.00% wr_gpu=-nan%
Comm_implicit_mapped_GPUWrGPU/0/6/log2(N):23/manual_time            114944 ns       143114 ns         6085 bytes=8.38861M bytes_per_second=67.9677G/s own_gpu=6 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/6/log2(N):23/manual_time            115004 ns       143168 ns         6085 bytes=8.38861M bytes_per_second=67.9323G/s own_gpu=6 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/6/log2(N):23/manual_time            114949 ns       143049 ns         6085 bytes=8.38861M bytes_per_second=67.9648G/s own_gpu=6 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/6/log2(N):23/manual_time            115022 ns       143138 ns         6085 bytes=8.38861M bytes_per_second=67.9216G/s own_gpu=6 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/6/log2(N):23/manual_time            114951 ns       143089 ns         6085 bytes=8.38861M bytes_per_second=67.9636G/s own_gpu=6 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/6/log2(N):23/manual_time_mean       114974 ns       143112 ns            5 bytes=8.38861M bytes_per_second=67.95G/s own_gpu=6 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/6/log2(N):23/manual_time_median     114951 ns       143114 ns            5 bytes=8.38861M bytes_per_second=67.9636G/s own_gpu=6 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/6/log2(N):23/manual_time_stddev       36.3 ns         45.7 ns            5 bytes=0 bytes_per_second=21.9492M/s own_gpu=0 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/6/log2(N):23/manual_time_cv           0.03 %          0.03 %             5 bytes=0.00% bytes_per_second=0.03% own_gpu=0.00% wr_gpu=-nan%
Comm_implicit_mapped_GPUWrGPU/0/6/log2(N):24/manual_time            222490 ns       256323 ns         3146 bytes=16.7772M bytes_per_second=70.2278G/s own_gpu=6 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/6/log2(N):24/manual_time            222505 ns       256424 ns         3146 bytes=16.7772M bytes_per_second=70.2232G/s own_gpu=6 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/6/log2(N):24/manual_time            222514 ns       256514 ns         3146 bytes=16.7772M bytes_per_second=70.2204G/s own_gpu=6 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/6/log2(N):24/manual_time            222515 ns       256448 ns         3146 bytes=16.7772M bytes_per_second=70.22G/s own_gpu=6 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/6/log2(N):24/manual_time            222461 ns       256412 ns         3146 bytes=16.7772M bytes_per_second=70.2369G/s own_gpu=6 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/6/log2(N):24/manual_time_mean       222497 ns       256424 ns            5 bytes=16.7772M bytes_per_second=70.2257G/s own_gpu=6 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/6/log2(N):24/manual_time_median     222505 ns       256424 ns            5 bytes=16.7772M bytes_per_second=70.2232G/s own_gpu=6 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/6/log2(N):24/manual_time_stddev       22.2 ns         68.9 ns            5 bytes=0 bytes_per_second=7.19084M/s own_gpu=0 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/6/log2(N):24/manual_time_cv           0.01 %          0.03 %             5 bytes=0.00% bytes_per_second=0.01% own_gpu=0.00% wr_gpu=-nan%
Comm_implicit_mapped_GPUWrGPU/0/6/log2(N):25/manual_time            438577 ns       484391 ns         1596 bytes=33.5544M bytes_per_second=71.2531G/s own_gpu=6 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/6/log2(N):25/manual_time            438641 ns       484405 ns         1596 bytes=33.5544M bytes_per_second=71.2428G/s own_gpu=6 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/6/log2(N):25/manual_time            438534 ns       484116 ns         1596 bytes=33.5544M bytes_per_second=71.2601G/s own_gpu=6 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/6/log2(N):25/manual_time            438607 ns       484201 ns         1596 bytes=33.5544M bytes_per_second=71.2483G/s own_gpu=6 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/6/log2(N):25/manual_time            438518 ns       484159 ns         1596 bytes=33.5544M bytes_per_second=71.2628G/s own_gpu=6 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/6/log2(N):25/manual_time_mean       438575 ns       484255 ns            5 bytes=33.5544M bytes_per_second=71.2534G/s own_gpu=6 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/6/log2(N):25/manual_time_median     438577 ns       484201 ns            5 bytes=33.5544M bytes_per_second=71.2531G/s own_gpu=6 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/6/log2(N):25/manual_time_stddev       50.8 ns          134 ns            5 bytes=0 bytes_per_second=8.44657M/s own_gpu=0 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/6/log2(N):25/manual_time_cv           0.01 %          0.03 %             5 bytes=0.00% bytes_per_second=0.01% own_gpu=0.00% wr_gpu=-nan%
Comm_implicit_mapped_GPUWrGPU/0/6/log2(N):26/manual_time            872442 ns       942800 ns          802 bytes=67.1089M bytes_per_second=71.638G/s own_gpu=6 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/6/log2(N):26/manual_time            872393 ns       942881 ns          802 bytes=67.1089M bytes_per_second=71.642G/s own_gpu=6 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/6/log2(N):26/manual_time            872328 ns       942615 ns          802 bytes=67.1089M bytes_per_second=71.6474G/s own_gpu=6 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/6/log2(N):26/manual_time            872479 ns       942833 ns          802 bytes=67.1089M bytes_per_second=71.635G/s own_gpu=6 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/6/log2(N):26/manual_time            872429 ns       942713 ns          802 bytes=67.1089M bytes_per_second=71.6391G/s own_gpu=6 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/6/log2(N):26/manual_time_mean       872414 ns       942768 ns            5 bytes=67.1089M bytes_per_second=71.6403G/s own_gpu=6 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/6/log2(N):26/manual_time_median     872429 ns       942800 ns            5 bytes=67.1089M bytes_per_second=71.6391G/s own_gpu=6 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/6/log2(N):26/manual_time_stddev       57.1 ns          105 ns            5 bytes=0 bytes_per_second=4.80022M/s own_gpu=0 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/6/log2(N):26/manual_time_cv           0.01 %          0.01 %             5 bytes=0.00% bytes_per_second=0.01% own_gpu=0.00% wr_gpu=-nan%
Comm_implicit_mapped_GPUWrGPU/0/6/log2(N):27/manual_time           1740101 ns      1857551 ns          402 bytes=134.218M bytes_per_second=71.8349G/s own_gpu=6 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/6/log2(N):27/manual_time           1740110 ns      1857567 ns          402 bytes=134.218M bytes_per_second=71.8346G/s own_gpu=6 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/6/log2(N):27/manual_time           1740072 ns      1857638 ns          402 bytes=134.218M bytes_per_second=71.8361G/s own_gpu=6 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/6/log2(N):27/manual_time           1740089 ns      1857511 ns          402 bytes=134.218M bytes_per_second=71.8354G/s own_gpu=6 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/6/log2(N):27/manual_time           1740127 ns      1857559 ns          402 bytes=134.218M bytes_per_second=71.8338G/s own_gpu=6 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/6/log2(N):27/manual_time_mean      1740100 ns      1857565 ns            5 bytes=134.218M bytes_per_second=71.835G/s own_gpu=6 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/6/log2(N):27/manual_time_median    1740101 ns      1857559 ns            5 bytes=134.218M bytes_per_second=71.8349G/s own_gpu=6 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/6/log2(N):27/manual_time_stddev       20.9 ns         46.4 ns            5 bytes=0 bytes_per_second=906.595k/s own_gpu=0 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/6/log2(N):27/manual_time_cv           0.00 %          0.00 %             5 bytes=0.00% bytes_per_second=0.00% own_gpu=0.00% wr_gpu=-nan%
Comm_implicit_mapped_GPUWrGPU/0/6/log2(N):28/manual_time           3477178 ns      3699721 ns          201 bytes=268.435M bytes_per_second=71.8974G/s own_gpu=6 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/6/log2(N):28/manual_time           3477155 ns      3699988 ns          201 bytes=268.435M bytes_per_second=71.8979G/s own_gpu=6 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/6/log2(N):28/manual_time           3477292 ns      3700162 ns          201 bytes=268.435M bytes_per_second=71.895G/s own_gpu=6 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/6/log2(N):28/manual_time           3477226 ns      3700046 ns          201 bytes=268.435M bytes_per_second=71.8964G/s own_gpu=6 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/6/log2(N):28/manual_time           3477202 ns      3700076 ns          201 bytes=268.435M bytes_per_second=71.8969G/s own_gpu=6 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/6/log2(N):28/manual_time_mean      3477210 ns      3699998 ns            5 bytes=268.435M bytes_per_second=71.8967G/s own_gpu=6 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/6/log2(N):28/manual_time_median    3477202 ns      3700046 ns            5 bytes=268.435M bytes_per_second=71.8969G/s own_gpu=6 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/6/log2(N):28/manual_time_stddev       52.7 ns          168 ns            5 bytes=0 bytes_per_second=1.11505M/s own_gpu=0 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/6/log2(N):28/manual_time_cv           0.00 %          0.00 %             5 bytes=0.00% bytes_per_second=0.00% own_gpu=0.00% wr_gpu=-nan%
Comm_implicit_mapped_GPUWrGPU/0/6/log2(N):29/manual_time           6953666 ns      7378277 ns          101 bytes=536.871M bytes_per_second=71.9045G/s own_gpu=6 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/6/log2(N):29/manual_time           6953300 ns      7377907 ns          101 bytes=536.871M bytes_per_second=71.9083G/s own_gpu=6 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/6/log2(N):29/manual_time           6953905 ns      7378263 ns          101 bytes=536.871M bytes_per_second=71.902G/s own_gpu=6 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/6/log2(N):29/manual_time           6953682 ns      7377628 ns          101 bytes=536.871M bytes_per_second=71.9044G/s own_gpu=6 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/6/log2(N):29/manual_time           6953680 ns      7377917 ns          101 bytes=536.871M bytes_per_second=71.9044G/s own_gpu=6 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/6/log2(N):29/manual_time_mean      6953647 ns      7377998 ns            5 bytes=536.871M bytes_per_second=71.9047G/s own_gpu=6 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/6/log2(N):29/manual_time_median    6953680 ns      7377917 ns            5 bytes=536.871M bytes_per_second=71.9044G/s own_gpu=6 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/6/log2(N):29/manual_time_stddev        218 ns          274 ns            5 bytes=0 bytes_per_second=2.30624M/s own_gpu=0 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/6/log2(N):29/manual_time_cv           0.00 %          0.00 %             5 bytes=0.00% bytes_per_second=0.00% own_gpu=0.00% wr_gpu=-nan%
Comm_implicit_mapped_GPUWrGPU/0/6/log2(N):30/manual_time          13912737 ns     14716494 ns           50 bytes=1073.74M bytes_per_second=71.8766G/s own_gpu=6 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/6/log2(N):30/manual_time          13911941 ns     14716060 ns           50 bytes=1073.74M bytes_per_second=71.8807G/s own_gpu=6 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/6/log2(N):30/manual_time          13913163 ns     14717758 ns           50 bytes=1073.74M bytes_per_second=71.8744G/s own_gpu=6 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/6/log2(N):30/manual_time          13912792 ns     14716281 ns           50 bytes=1073.74M bytes_per_second=71.8763G/s own_gpu=6 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/6/log2(N):30/manual_time          13913214 ns     14716734 ns           50 bytes=1073.74M bytes_per_second=71.8741G/s own_gpu=6 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/6/log2(N):30/manual_time_mean     13912769 ns     14716665 ns            5 bytes=1073.74M bytes_per_second=71.8764G/s own_gpu=6 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/6/log2(N):30/manual_time_median   13912792 ns     14716494 ns            5 bytes=1073.74M bytes_per_second=71.8763G/s own_gpu=6 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/6/log2(N):30/manual_time_stddev        510 ns          660 ns            5 bytes=0 bytes_per_second=2.69939M/s own_gpu=0 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/6/log2(N):30/manual_time_cv           0.00 %          0.00 %             5 bytes=0.00% bytes_per_second=0.00% own_gpu=0.00% wr_gpu=-nan%
Comm_implicit_mapped_GPUWrGPU/0/7/log2(N):12/manual_time             12261 ns        31165 ns        57207 bytes=4.096k bytes_per_second=318.593M/s own_gpu=7 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/7/log2(N):12/manual_time             12255 ns        31173 ns        57207 bytes=4.096k bytes_per_second=318.747M/s own_gpu=7 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/7/log2(N):12/manual_time             12261 ns        31179 ns        57207 bytes=4.096k bytes_per_second=318.594M/s own_gpu=7 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/7/log2(N):12/manual_time             12258 ns        31151 ns        57207 bytes=4.096k bytes_per_second=318.663M/s own_gpu=7 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/7/log2(N):12/manual_time             12245 ns        31150 ns        57207 bytes=4.096k bytes_per_second=319.014M/s own_gpu=7 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/7/log2(N):12/manual_time_mean        12256 ns        31164 ns            5 bytes=4.096k bytes_per_second=318.722M/s own_gpu=7 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/7/log2(N):12/manual_time_median      12258 ns        31165 ns            5 bytes=4.096k bytes_per_second=318.663M/s own_gpu=7 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/7/log2(N):12/manual_time_stddev       6.73 ns         13.0 ns            5 bytes=0 bytes_per_second=179.334k/s own_gpu=0 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/7/log2(N):12/manual_time_cv           0.05 %          0.04 %             5 bytes=0.00% bytes_per_second=0.05% own_gpu=0.00% wr_gpu=-nan%
Comm_implicit_mapped_GPUWrGPU/0/7/log2(N):13/manual_time             12243 ns        31130 ns        56959 bytes=8.192k bytes_per_second=638.102M/s own_gpu=7 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/7/log2(N):13/manual_time             12243 ns        31202 ns        56959 bytes=8.192k bytes_per_second=638.124M/s own_gpu=7 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/7/log2(N):13/manual_time             12252 ns        31194 ns        56959 bytes=8.192k bytes_per_second=637.638M/s own_gpu=7 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/7/log2(N):13/manual_time             12252 ns        31198 ns        56959 bytes=8.192k bytes_per_second=637.663M/s own_gpu=7 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/7/log2(N):13/manual_time             12243 ns        31213 ns        56959 bytes=8.192k bytes_per_second=638.103M/s own_gpu=7 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/7/log2(N):13/manual_time_mean        12247 ns        31187 ns            5 bytes=8.192k bytes_per_second=637.926M/s own_gpu=7 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/7/log2(N):13/manual_time_median      12243 ns        31198 ns            5 bytes=8.192k bytes_per_second=638.102M/s own_gpu=7 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/7/log2(N):13/manual_time_stddev       4.83 ns         32.8 ns            5 bytes=0 bytes_per_second=257.688k/s own_gpu=0 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/7/log2(N):13/manual_time_cv           0.04 %          0.11 %             5 bytes=0.00% bytes_per_second=0.04% own_gpu=0.00% wr_gpu=-nan%
Comm_implicit_mapped_GPUWrGPU/0/7/log2(N):14/manual_time             12231 ns        31231 ns        57266 bytes=16.384k bytes_per_second=1.24758G/s own_gpu=7 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/7/log2(N):14/manual_time             12219 ns        31315 ns        57266 bytes=16.384k bytes_per_second=1.24881G/s own_gpu=7 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/7/log2(N):14/manual_time             12223 ns        31362 ns        57266 bytes=16.384k bytes_per_second=1.24832G/s own_gpu=7 wr_gpu=0
