
Lmod is automatically replacing "cce/15.0.0" with "amd/5.3.0".


Lmod is automatically replacing "PrgEnv-cray/8.3.3" with "PrgEnv-amd/8.3.3".


Due to MODULEPATH changes, the following have been reloaded:
  1) cray-mpich/8.1.23

Mon 09 Oct 2023 05:44:30 PM EDT
Comm|Scope 0.12.0 v0.12.0@124999d
  scope 1.1.2 HEAD@124999d
    spdlog 1.6.1
    benchmark 1.5.1
[2023-10-09 17:44:32.023] [scope] [info] recorded system CPU turbo state
[2023-10-09 17:44:32.024] [scope] [info] recorded CPU goveror
[2023-10-09 17:44:32.024] [scope] [error] unable to disable CPU turbo: no permission. Run with higher privileges?
[2023-10-09 17:44:32.024] [scope] [error] unable to set OS CPU governor to maximum: no permission. Run with higher privileges?
2023-10-09T17:44:34-04:00
Running /lustre/orion/csc465/scratch/cpearson/frontier-gpu-bandwidth/build/comm_scope
Run on (128 X 1795.77 MHz CPU s)
CPU Caches:
  L1 Data 32 KiB (x64)
  L1 Instruction 32 KiB (x64)
  L2 Unified 512 KiB (x64)
  L3 Unified 32768 KiB (x8)
Load Average: 0.10, 3.44, 18.39
---------------------------------------------------------------------------------------------------------------------------
Benchmark                                                                 Time             CPU   Iterations UserCounters...
Comm_prefetch_managed_GPUToGPU/0/6/log2(N):10/manual_time            264955 ns       531214 ns         2645 bytes=1024 bytes_per_second=3.68576M/s dst_gpu=6 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/6/log2(N):10/manual_time            264823 ns       531063 ns         2645 bytes=1024 bytes_per_second=3.68761M/s dst_gpu=6 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/6/log2(N):10/manual_time            264567 ns       530788 ns         2645 bytes=1024 bytes_per_second=3.69117M/s dst_gpu=6 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/6/log2(N):10/manual_time            264194 ns       529732 ns         2645 bytes=1024 bytes_per_second=3.69639M/s dst_gpu=6 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/6/log2(N):10/manual_time            264356 ns       530566 ns         2645 bytes=1024 bytes_per_second=3.69411M/s dst_gpu=6 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/6/log2(N):10/manual_time_mean       264579 ns       530672 ns            5 bytes=1024 bytes_per_second=3.69101M/s dst_gpu=6 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/6/log2(N):10/manual_time_median     264567 ns       530788 ns            5 bytes=1024 bytes_per_second=3.69117M/s dst_gpu=6 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/6/log2(N):10/manual_time_stddev        316 ns          582 ns            5 bytes=0 bytes_per_second=4.51393k/s dst_gpu=0 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/6/log2(N):10/manual_time_cv           0.12 %          0.11 %             5 bytes=0.00% bytes_per_second=0.12% dst_gpu=0.00% src_gpu=-nan%
Comm_prefetch_managed_GPUToGPU/0/6/log2(N):11/manual_time            265432 ns       530821 ns         2646 bytes=2.048k bytes_per_second=7.35828M/s dst_gpu=6 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/6/log2(N):11/manual_time            265670 ns       531083 ns         2646 bytes=2.048k bytes_per_second=7.35169M/s dst_gpu=6 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/6/log2(N):11/manual_time            264188 ns       531220 ns         2646 bytes=2.048k bytes_per_second=7.39294M/s dst_gpu=6 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/6/log2(N):11/manual_time            264711 ns       529930 ns         2646 bytes=2.048k bytes_per_second=7.37833M/s dst_gpu=6 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/6/log2(N):11/manual_time            263606 ns       530254 ns         2646 bytes=2.048k bytes_per_second=7.40925M/s dst_gpu=6 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/6/log2(N):11/manual_time_mean       264721 ns       530662 ns            5 bytes=2.048k bytes_per_second=7.3781M/s dst_gpu=6 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/6/log2(N):11/manual_time_median     264711 ns       530821 ns            5 bytes=2.048k bytes_per_second=7.37833M/s dst_gpu=6 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/6/log2(N):11/manual_time_stddev        857 ns          551 ns            5 bytes=0 bytes_per_second=24.456k/s dst_gpu=0 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/6/log2(N):11/manual_time_cv           0.32 %          0.10 %             5 bytes=0.00% bytes_per_second=0.32% dst_gpu=0.00% src_gpu=-nan%
Comm_prefetch_managed_GPUToGPU/0/6/log2(N):12/manual_time            264828 ns       530256 ns         2653 bytes=4.096k bytes_per_second=14.7502M/s dst_gpu=6 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/6/log2(N):12/manual_time            265865 ns       531201 ns         2653 bytes=4.096k bytes_per_second=14.6926M/s dst_gpu=6 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/6/log2(N):12/manual_time            264317 ns       530323 ns         2653 bytes=4.096k bytes_per_second=14.7787M/s dst_gpu=6 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/6/log2(N):12/manual_time            264199 ns       529503 ns         2653 bytes=4.096k bytes_per_second=14.7853M/s dst_gpu=6 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/6/log2(N):12/manual_time            263656 ns       530134 ns         2653 bytes=4.096k bytes_per_second=14.8157M/s dst_gpu=6 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/6/log2(N):12/manual_time_mean       264573 ns       530283 ns            5 bytes=4.096k bytes_per_second=14.7645M/s dst_gpu=6 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/6/log2(N):12/manual_time_median     264317 ns       530256 ns            5 bytes=4.096k bytes_per_second=14.7787M/s dst_gpu=6 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/6/log2(N):12/manual_time_stddev        834 ns          607 ns            5 bytes=0 bytes_per_second=47.5592k/s dst_gpu=0 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/6/log2(N):12/manual_time_cv           0.32 %          0.11 %             5 bytes=0.00% bytes_per_second=0.31% dst_gpu=0.00% src_gpu=-nan%
Comm_prefetch_managed_GPUToGPU/0/6/log2(N):13/manual_time            266285 ns       533382 ns         2648 bytes=8.192k bytes_per_second=29.3388M/s dst_gpu=6 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/6/log2(N):13/manual_time            266879 ns       533960 ns         2648 bytes=8.192k bytes_per_second=29.2735M/s dst_gpu=6 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/6/log2(N):13/manual_time            265629 ns       533770 ns         2648 bytes=8.192k bytes_per_second=29.4113M/s dst_gpu=6 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/6/log2(N):13/manual_time            266449 ns       533376 ns         2648 bytes=8.192k bytes_per_second=29.3208M/s dst_gpu=6 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/6/log2(N):13/manual_time            265076 ns       532065 ns         2648 bytes=8.192k bytes_per_second=29.4727M/s dst_gpu=6 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/6/log2(N):13/manual_time_mean       266064 ns       533311 ns            5 bytes=8.192k bytes_per_second=29.3634M/s dst_gpu=6 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/6/log2(N):13/manual_time_median     266285 ns       533382 ns            5 bytes=8.192k bytes_per_second=29.3388M/s dst_gpu=6 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/6/log2(N):13/manual_time_stddev        712 ns          741 ns            5 bytes=0 bytes_per_second=80.5199k/s dst_gpu=0 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/6/log2(N):13/manual_time_cv           0.27 %          0.14 %             5 bytes=0.00% bytes_per_second=0.27% dst_gpu=0.00% src_gpu=-nan%
Comm_prefetch_managed_GPUToGPU/0/6/log2(N):14/manual_time            269212 ns       539169 ns         2609 bytes=16.384k bytes_per_second=58.0397M/s dst_gpu=6 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/6/log2(N):14/manual_time            269314 ns       539189 ns         2609 bytes=16.384k bytes_per_second=58.0177M/s dst_gpu=6 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/6/log2(N):14/manual_time            268700 ns       539351 ns         2609 bytes=16.384k bytes_per_second=58.1503M/s dst_gpu=6 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/6/log2(N):14/manual_time            267759 ns       538267 ns         2609 bytes=16.384k bytes_per_second=58.3547M/s dst_gpu=6 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/6/log2(N):14/manual_time            268629 ns       539117 ns         2609 bytes=16.384k bytes_per_second=58.1658M/s dst_gpu=6 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/6/log2(N):14/manual_time_mean       268723 ns       539019 ns            5 bytes=16.384k bytes_per_second=58.1456M/s dst_gpu=6 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/6/log2(N):14/manual_time_median     268700 ns       539169 ns            5 bytes=16.384k bytes_per_second=58.1503M/s dst_gpu=6 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/6/log2(N):14/manual_time_stddev        618 ns          429 ns            5 bytes=0 bytes_per_second=137.093k/s dst_gpu=0 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/6/log2(N):14/manual_time_cv           0.23 %          0.08 %             5 bytes=0.00% bytes_per_second=0.23% dst_gpu=0.00% src_gpu=-nan%
Comm_prefetch_managed_GPUToGPU/0/6/log2(N):15/manual_time            272768 ns       546689 ns         2564 bytes=32.768k bytes_per_second=114.566M/s dst_gpu=6 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/6/log2(N):15/manual_time            272342 ns       546956 ns         2564 bytes=32.768k bytes_per_second=114.745M/s dst_gpu=6 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/6/log2(N):15/manual_time            272907 ns       547505 ns         2564 bytes=32.768k bytes_per_second=114.508M/s dst_gpu=6 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/6/log2(N):15/manual_time            272299 ns       547599 ns         2564 bytes=32.768k bytes_per_second=114.763M/s dst_gpu=6 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/6/log2(N):15/manual_time            272748 ns       547337 ns         2564 bytes=32.768k bytes_per_second=114.575M/s dst_gpu=6 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/6/log2(N):15/manual_time_mean       272613 ns       547217 ns            5 bytes=32.768k bytes_per_second=114.631M/s dst_gpu=6 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/6/log2(N):15/manual_time_median     272748 ns       547337 ns            5 bytes=32.768k bytes_per_second=114.575M/s dst_gpu=6 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/6/log2(N):15/manual_time_stddev        274 ns          384 ns            5 bytes=0 bytes_per_second=117.981k/s dst_gpu=0 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/6/log2(N):15/manual_time_cv           0.10 %          0.07 %             5 bytes=0.00% bytes_per_second=0.10% dst_gpu=0.00% src_gpu=-nan%
Comm_prefetch_managed_GPUToGPU/0/6/log2(N):16/manual_time            280979 ns       565224 ns         2499 bytes=65.536k bytes_per_second=222.437M/s dst_gpu=6 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/6/log2(N):16/manual_time            281690 ns       564538 ns         2499 bytes=65.536k bytes_per_second=221.875M/s dst_gpu=6 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/6/log2(N):16/manual_time            281517 ns       564063 ns         2499 bytes=65.536k bytes_per_second=222.011M/s dst_gpu=6 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/6/log2(N):16/manual_time            282361 ns       564886 ns         2499 bytes=65.536k bytes_per_second=221.348M/s dst_gpu=6 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/6/log2(N):16/manual_time            281003 ns       564481 ns         2499 bytes=65.536k bytes_per_second=222.417M/s dst_gpu=6 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/6/log2(N):16/manual_time_mean       281510 ns       564639 ns            5 bytes=65.536k bytes_per_second=222.018M/s dst_gpu=6 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/6/log2(N):16/manual_time_median     281517 ns       564538 ns            5 bytes=65.536k bytes_per_second=222.011M/s dst_gpu=6 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/6/log2(N):16/manual_time_stddev        569 ns          439 ns            5 bytes=0 bytes_per_second=459.189k/s dst_gpu=0 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/6/log2(N):16/manual_time_cv           0.20 %          0.08 %             5 bytes=0.00% bytes_per_second=0.20% dst_gpu=0.00% src_gpu=-nan%
Comm_prefetch_managed_GPUToGPU/0/6/log2(N):17/manual_time            295270 ns       597830 ns         2372 bytes=131.072k bytes_per_second=423.341M/s dst_gpu=6 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/6/log2(N):17/manual_time            298052 ns       599165 ns         2372 bytes=131.072k bytes_per_second=419.39M/s dst_gpu=6 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/6/log2(N):17/manual_time            294920 ns       598823 ns         2372 bytes=131.072k bytes_per_second=423.844M/s dst_gpu=6 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/6/log2(N):17/manual_time            295127 ns       597549 ns         2372 bytes=131.072k bytes_per_second=423.547M/s dst_gpu=6 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/6/log2(N):17/manual_time            297851 ns       599023 ns         2372 bytes=131.072k bytes_per_second=419.672M/s dst_gpu=6 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/6/log2(N):17/manual_time_mean       296244 ns       598478 ns            5 bytes=131.072k bytes_per_second=421.959M/s dst_gpu=6 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/6/log2(N):17/manual_time_median     295270 ns       598823 ns            5 bytes=131.072k bytes_per_second=423.341M/s dst_gpu=6 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/6/log2(N):17/manual_time_stddev       1565 ns          737 ns            5 bytes=0 bytes_per_second=2.22559M/s dst_gpu=0 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/6/log2(N):17/manual_time_cv           0.53 %          0.12 %             5 bytes=0.00% bytes_per_second=0.53% dst_gpu=0.00% src_gpu=-nan%
Comm_prefetch_managed_GPUToGPU/0/6/log2(N):18/manual_time            330219 ns       663083 ns         2117 bytes=262.144k bytes_per_second=757.073M/s dst_gpu=6 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/6/log2(N):18/manual_time            329707 ns       662532 ns         2117 bytes=262.144k bytes_per_second=758.248M/s dst_gpu=6 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/6/log2(N):18/manual_time            330410 ns       662794 ns         2117 bytes=262.144k bytes_per_second=756.636M/s dst_gpu=6 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/6/log2(N):18/manual_time            329546 ns       662539 ns         2117 bytes=262.144k bytes_per_second=758.619M/s dst_gpu=6 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/6/log2(N):18/manual_time            330192 ns       662686 ns         2117 bytes=262.144k bytes_per_second=757.135M/s dst_gpu=6 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/6/log2(N):18/manual_time_mean       330015 ns       662727 ns            5 bytes=262.144k bytes_per_second=757.542M/s dst_gpu=6 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/6/log2(N):18/manual_time_median     330192 ns       662686 ns            5 bytes=262.144k bytes_per_second=757.135M/s dst_gpu=6 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/6/log2(N):18/manual_time_stddev        369 ns          227 ns            5 bytes=0 bytes_per_second=866.502k/s dst_gpu=0 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/6/log2(N):18/manual_time_cv           0.11 %          0.03 %             5 bytes=0.00% bytes_per_second=0.11% dst_gpu=0.00% src_gpu=-nan%
Comm_prefetch_managed_GPUToGPU/0/6/log2(N):19/manual_time            393361 ns       790189 ns         1781 bytes=524.288k bytes_per_second=1.2413G/s dst_gpu=6 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/6/log2(N):19/manual_time            393438 ns       789946 ns         1781 bytes=524.288k bytes_per_second=1.24106G/s dst_gpu=6 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/6/log2(N):19/manual_time            395184 ns       793078 ns         1781 bytes=524.288k bytes_per_second=1.23558G/s dst_gpu=6 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/6/log2(N):19/manual_time            393409 ns       789933 ns         1781 bytes=524.288k bytes_per_second=1.24115G/s dst_gpu=6 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/6/log2(N):19/manual_time            393720 ns       790234 ns         1781 bytes=524.288k bytes_per_second=1.24017G/s dst_gpu=6 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/6/log2(N):19/manual_time_mean       393822 ns       790676 ns            5 bytes=524.288k bytes_per_second=1.23985G/s dst_gpu=6 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/6/log2(N):19/manual_time_median     393438 ns       790189 ns            5 bytes=524.288k bytes_per_second=1.24106G/s dst_gpu=6 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/6/log2(N):19/manual_time_stddev        774 ns         1350 ns            5 bytes=0 bytes_per_second=2.48873M/s dst_gpu=0 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/6/log2(N):19/manual_time_cv           0.20 %          0.17 %             5 bytes=0.00% bytes_per_second=0.20% dst_gpu=0.00% src_gpu=-nan%
Comm_prefetch_managed_GPUToGPU/0/6/log2(N):20/manual_time            536447 ns      1069997 ns         1313 bytes=1048.58k bytes_per_second=1.82043G/s dst_gpu=6 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/6/log2(N):20/manual_time            533699 ns      1069789 ns         1313 bytes=1048.58k bytes_per_second=1.8298G/s dst_gpu=6 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/6/log2(N):20/manual_time            537302 ns      1071204 ns         1313 bytes=1048.58k bytes_per_second=1.81753G/s dst_gpu=6 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/6/log2(N):20/manual_time            534505 ns      1070807 ns         1313 bytes=1048.58k bytes_per_second=1.82704G/s dst_gpu=6 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/6/log2(N):20/manual_time            537229 ns      1071280 ns         1313 bytes=1048.58k bytes_per_second=1.81778G/s dst_gpu=6 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/6/log2(N):20/manual_time_mean       535836 ns      1070615 ns            5 bytes=1048.58k bytes_per_second=1.82252G/s dst_gpu=6 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/6/log2(N):20/manual_time_median     536447 ns      1070807 ns            5 bytes=1048.58k bytes_per_second=1.82043G/s dst_gpu=6 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/6/log2(N):20/manual_time_stddev       1643 ns          687 ns            5 bytes=0 bytes_per_second=5.72844M/s dst_gpu=0 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/6/log2(N):20/manual_time_cv           0.31 %          0.06 %             5 bytes=0.00% bytes_per_second=0.31% dst_gpu=0.00% src_gpu=-nan%
Comm_prefetch_managed_GPUToGPU/0/6/log2(N):21/manual_time            776120 ns      1555608 ns          901 bytes=2.09715M bytes_per_second=2.51652G/s dst_gpu=6 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/6/log2(N):21/manual_time            775974 ns      1554840 ns          901 bytes=2.09715M bytes_per_second=2.517G/s dst_gpu=6 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/6/log2(N):21/manual_time            776163 ns      1554887 ns          901 bytes=2.09715M bytes_per_second=2.51638G/s dst_gpu=6 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/6/log2(N):21/manual_time            776359 ns      1555861 ns          901 bytes=2.09715M bytes_per_second=2.51575G/s dst_gpu=6 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/6/log2(N):21/manual_time            775146 ns      1553520 ns          901 bytes=2.09715M bytes_per_second=2.51969G/s dst_gpu=6 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/6/log2(N):21/manual_time_mean       775953 ns      1554943 ns            5 bytes=2.09715M bytes_per_second=2.51707G/s dst_gpu=6 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/6/log2(N):21/manual_time_median     776120 ns      1554887 ns            5 bytes=2.09715M bytes_per_second=2.51652G/s dst_gpu=6 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/6/log2(N):21/manual_time_stddev        471 ns          911 ns            5 bytes=0 bytes_per_second=1.56699M/s dst_gpu=0 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/6/log2(N):21/manual_time_cv           0.06 %          0.06 %             5 bytes=0.00% bytes_per_second=0.06% dst_gpu=0.00% src_gpu=-nan%
Comm_prefetch_managed_GPUToGPU/0/6/log2(N):22/manual_time           1336513 ns      2695788 ns          523 bytes=4.1943M bytes_per_second=2.92272G/s dst_gpu=6 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/6/log2(N):22/manual_time           1337060 ns      2696829 ns          523 bytes=4.1943M bytes_per_second=2.92152G/s dst_gpu=6 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/6/log2(N):22/manual_time           1336773 ns      2696696 ns          523 bytes=4.1943M bytes_per_second=2.92215G/s dst_gpu=6 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/6/log2(N):22/manual_time           1336603 ns      2695942 ns          523 bytes=4.1943M bytes_per_second=2.92252G/s dst_gpu=6 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/6/log2(N):22/manual_time           1337810 ns      2696435 ns          523 bytes=4.1943M bytes_per_second=2.91988G/s dst_gpu=6 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/6/log2(N):22/manual_time_mean      1336952 ns      2696338 ns            5 bytes=4.1943M bytes_per_second=2.92176G/s dst_gpu=6 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/6/log2(N):22/manual_time_median    1336773 ns      2696435 ns            5 bytes=4.1943M bytes_per_second=2.92215G/s dst_gpu=6 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/6/log2(N):22/manual_time_stddev        523 ns          458 ns            5 bytes=0 bytes_per_second=1.17008M/s dst_gpu=0 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/6/log2(N):22/manual_time_cv           0.04 %          0.02 %             5 bytes=0.00% bytes_per_second=0.04% dst_gpu=0.00% src_gpu=-nan%
Comm_prefetch_managed_GPUToGPU/0/6/log2(N):23/manual_time           2536440 ns      5080540 ns          277 bytes=8.38861M bytes_per_second=3.0801G/s dst_gpu=6 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/6/log2(N):23/manual_time           2524560 ns      5075090 ns          277 bytes=8.38861M bytes_per_second=3.0946G/s dst_gpu=6 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/6/log2(N):23/manual_time           2534139 ns      5075634 ns          277 bytes=8.38861M bytes_per_second=3.0829G/s dst_gpu=6 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/6/log2(N):23/manual_time           2526545 ns      5079393 ns          277 bytes=8.38861M bytes_per_second=3.09217G/s dst_gpu=6 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/6/log2(N):23/manual_time           2534698 ns      5077216 ns          277 bytes=8.38861M bytes_per_second=3.08222G/s dst_gpu=6 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/6/log2(N):23/manual_time_mean      2531276 ns      5077575 ns            5 bytes=8.38861M bytes_per_second=3.0864G/s dst_gpu=6 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/6/log2(N):23/manual_time_median    2534139 ns      5077216 ns            5 bytes=8.38861M bytes_per_second=3.0829G/s dst_gpu=6 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/6/log2(N):23/manual_time_stddev       5340 ns         2354 ns            5 bytes=0 bytes_per_second=6.67209M/s dst_gpu=0 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/6/log2(N):23/manual_time_cv           0.21 %          0.05 %             5 bytes=0.00% bytes_per_second=0.21% dst_gpu=0.00% src_gpu=-nan%
Comm_prefetch_managed_GPUToGPU/0/6/log2(N):24/manual_time           5008205 ns      9977920 ns          139 bytes=16.7772M bytes_per_second=3.11988G/s dst_gpu=6 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/6/log2(N):24/manual_time           5008582 ns      9981536 ns          139 bytes=16.7772M bytes_per_second=3.11965G/s dst_gpu=6 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/6/log2(N):24/manual_time           5009589 ns      9979700 ns          139 bytes=16.7772M bytes_per_second=3.11902G/s dst_gpu=6 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/6/log2(N):24/manual_time           5000132 ns      9968159 ns          139 bytes=16.7772M bytes_per_second=3.12492G/s dst_gpu=6 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/6/log2(N):24/manual_time           5001176 ns      9968757 ns          139 bytes=16.7772M bytes_per_second=3.12427G/s dst_gpu=6 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/6/log2(N):24/manual_time_mean      5005537 ns      9975214 ns            5 bytes=16.7772M bytes_per_second=3.12155G/s dst_gpu=6 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/6/log2(N):24/manual_time_median    5008205 ns      9977920 ns            5 bytes=16.7772M bytes_per_second=3.11988G/s dst_gpu=6 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/6/log2(N):24/manual_time_stddev       4501 ns         6303 ns            5 bytes=0 bytes_per_second=2.87539M/s dst_gpu=0 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/6/log2(N):24/manual_time_cv           0.09 %          0.06 %             5 bytes=0.00% bytes_per_second=0.09% dst_gpu=0.00% src_gpu=-nan%
Comm_prefetch_managed_GPUToGPU/0/6/log2(N):25/manual_time           9869404 ns     19702003 ns           70 bytes=33.5544M bytes_per_second=3.16635G/s dst_gpu=6 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/6/log2(N):25/manual_time           9887791 ns     19798466 ns           70 bytes=33.5544M bytes_per_second=3.16046G/s dst_gpu=6 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/6/log2(N):25/manual_time           9869221 ns     19777276 ns           70 bytes=33.5544M bytes_per_second=3.16641G/s dst_gpu=6 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/6/log2(N):25/manual_time           9878643 ns     19732947 ns           70 bytes=33.5544M bytes_per_second=3.16339G/s dst_gpu=6 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/6/log2(N):25/manual_time           9870943 ns     19741995 ns           70 bytes=33.5544M bytes_per_second=3.16586G/s dst_gpu=6 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/6/log2(N):25/manual_time_mean      9875201 ns     19750538 ns            5 bytes=33.5544M bytes_per_second=3.16449G/s dst_gpu=6 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/6/log2(N):25/manual_time_median    9870943 ns     19741995 ns            5 bytes=33.5544M bytes_per_second=3.16586G/s dst_gpu=6 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/6/log2(N):25/manual_time_stddev       8029 ns        37915 ns            5 bytes=0 bytes_per_second=2.63291M/s dst_gpu=0 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/6/log2(N):25/manual_time_cv           0.08 %          0.19 %             5 bytes=0.00% bytes_per_second=0.08% dst_gpu=0.00% src_gpu=-nan%
Comm_prefetch_managed_GPUToGPU/0/6/log2(N):26/manual_time          21355073 ns     42624428 ns           33 bytes=67.1089M bytes_per_second=2.92671G/s dst_gpu=6 src_gpu=0
