
Lmod is automatically replacing "cce/15.0.0" with "amd/5.3.0".


Lmod is automatically replacing "PrgEnv-cray/8.3.3" with "PrgEnv-amd/8.3.3".


Due to MODULEPATH changes, the following have been reloaded:
  1) cray-mpich/8.1.23

Mon 09 Oct 2023 05:38:26 PM EDT
Comm|Scope 0.12.0 v0.12.0@124999d
  scope 1.1.2 HEAD@124999d
    spdlog 1.6.1
    benchmark 1.5.1
[2023-10-09 17:38:29.022] [scope] [info] recorded system CPU turbo state
[2023-10-09 17:38:29.023] [scope] [info] recorded CPU goveror
[2023-10-09 17:38:29.023] [scope] [error] unable to disable CPU turbo: no permission. Run with higher privileges?
[2023-10-09 17:38:29.023] [scope] [error] unable to set OS CPU governor to maximum: no permission. Run with higher privileges?
2023-10-09T17:38:31-04:00
Running /lustre/orion/csc465/scratch/cpearson/frontier-gpu-bandwidth/build/comm_scope
Run on (128 X 1960.75 MHz CPU s)
CPU Caches:
  L1 Data 32 KiB (x64)
  L1 Instruction 32 KiB (x64)
  L2 Unified 512 KiB (x64)
  L3 Unified 32768 KiB (x8)
Load Average: 0.68, 11.22, 26.93
-------------------------------------------------------------------------------------------------------------------------
Benchmark                                                               Time             CPU   Iterations UserCounters...
Comm_hipMemcpyAsync_GPUToGPU/0/2/log2(N):8/manual_time_stddev        45.8 ns      8141006 ns            5 bytes=0 bytes_per_second=70.9673k/s dst_id=0 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/2/log2(N):8/manual_time_cv            0.36 %          0.69 %             5 bytes=0.00% bytes_per_second=0.36% dst_id=0.00% src_id=-nan%
Comm_hipMemcpyAsync_GPUToGPU/0/2/log2(N):9/manual_time              12755 ns   1282334530 ns        55019 bytes=512 bytes_per_second=38.2814M/s dst_id=2 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/2/log2(N):9/manual_time              12755 ns   1279181133 ns        55019 bytes=512 bytes_per_second=38.2808M/s dst_id=2 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/2/log2(N):9/manual_time              12714 ns   1276992180 ns        55019 bytes=512 bytes_per_second=38.4053M/s dst_id=2 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/2/log2(N):9/manual_time              12667 ns   1277786094 ns        55019 bytes=512 bytes_per_second=38.547M/s dst_id=2 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/2/log2(N):9/manual_time              12701 ns   1280127665 ns        55019 bytes=512 bytes_per_second=38.4448M/s dst_id=2 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/2/log2(N):9/manual_time_mean         12718 ns   1279284320 ns            5 bytes=512 bytes_per_second=38.3919M/s dst_id=2 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/2/log2(N):9/manual_time_median       12714 ns   1279181133 ns            5 bytes=512 bytes_per_second=38.4053M/s dst_id=2 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/2/log2(N):9/manual_time_stddev        37.6 ns      2093099 ns            5 bytes=0 bytes_per_second=116.306k/s dst_id=0 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/2/log2(N):9/manual_time_cv            0.30 %          0.16 %             5 bytes=0.00% bytes_per_second=0.30% dst_id=0.00% src_id=-nan%
Comm_hipMemcpyAsync_GPUToGPU/0/2/log2(N):10/manual_time             12755 ns   1268171429 ns        54552 bytes=1024 bytes_per_second=76.5605M/s dst_id=2 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/2/log2(N):10/manual_time             12772 ns   1269199734 ns        54552 bytes=1024 bytes_per_second=76.4641M/s dst_id=2 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/2/log2(N):10/manual_time             12767 ns   1271472587 ns        54552 bytes=1024 bytes_per_second=76.4902M/s dst_id=2 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/2/log2(N):10/manual_time             12831 ns   1271960820 ns        54552 bytes=1024 bytes_per_second=76.1109M/s dst_id=2 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/2/log2(N):10/manual_time             12823 ns   1268770906 ns        54552 bytes=1024 bytes_per_second=76.1601M/s dst_id=2 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/2/log2(N):10/manual_time_mean        12789 ns   1269915095 ns            5 bytes=1024 bytes_per_second=76.3572M/s dst_id=2 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/2/log2(N):10/manual_time_median      12772 ns   1269199734 ns            5 bytes=1024 bytes_per_second=76.4641M/s dst_id=2 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/2/log2(N):10/manual_time_stddev       34.6 ns      1693521 ns            5 bytes=0 bytes_per_second=211.101k/s dst_id=0 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/2/log2(N):10/manual_time_cv           0.27 %          0.13 %             5 bytes=0.00% bytes_per_second=0.27% dst_id=0.00% src_id=-nan%
Comm_hipMemcpyAsync_GPUToGPU/0/2/log2(N):11/manual_time             12930 ns   1266555593 ns        54153 bytes=2.048k bytes_per_second=151.054M/s dst_id=2 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/2/log2(N):11/manual_time             12983 ns   1264922627 ns        54153 bytes=2.048k bytes_per_second=150.436M/s dst_id=2 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/2/log2(N):11/manual_time             12934 ns   1264168824 ns        54153 bytes=2.048k bytes_per_second=151.008M/s dst_id=2 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/2/log2(N):11/manual_time             12899 ns   1264953421 ns        54153 bytes=2.048k bytes_per_second=151.422M/s dst_id=2 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/2/log2(N):11/manual_time             12894 ns   1265980803 ns        54153 bytes=2.048k bytes_per_second=151.475M/s dst_id=2 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/2/log2(N):11/manual_time_mean        12928 ns   1265316254 ns            5 bytes=2.048k bytes_per_second=151.079M/s dst_id=2 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/2/log2(N):11/manual_time_median      12930 ns   1264953421 ns            5 bytes=2.048k bytes_per_second=151.054M/s dst_id=2 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/2/log2(N):11/manual_time_stddev       35.7 ns       946146 ns            5 bytes=0 bytes_per_second=426.302k/s dst_id=0 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/2/log2(N):11/manual_time_cv           0.28 %          0.07 %             5 bytes=0.00% bytes_per_second=0.28% dst_id=0.00% src_id=-nan%
Comm_hipMemcpyAsync_GPUToGPU/0/2/log2(N):12/manual_time             13113 ns   1253196991 ns        53465 bytes=4.096k bytes_per_second=297.889M/s dst_id=2 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/2/log2(N):12/manual_time             13097 ns   1252869560 ns        53465 bytes=4.096k bytes_per_second=298.248M/s dst_id=2 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/2/log2(N):12/manual_time             13091 ns   1254161854 ns        53465 bytes=4.096k bytes_per_second=298.395M/s dst_id=2 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/2/log2(N):12/manual_time             13109 ns   1254067018 ns        53465 bytes=4.096k bytes_per_second=297.993M/s dst_id=2 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/2/log2(N):12/manual_time             13089 ns   1251812399 ns        53465 bytes=4.096k bytes_per_second=298.437M/s dst_id=2 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/2/log2(N):12/manual_time_mean        13100 ns   1253221564 ns            5 bytes=4.096k bytes_per_second=298.192M/s dst_id=2 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/2/log2(N):12/manual_time_median      13097 ns   1253196991 ns            5 bytes=4.096k bytes_per_second=298.248M/s dst_id=2 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/2/log2(N):12/manual_time_stddev       10.7 ns       962964 ns            5 bytes=0 bytes_per_second=248.651k/s dst_id=0 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/2/log2(N):12/manual_time_cv           0.08 %          0.08 %             5 bytes=0.00% bytes_per_second=0.08% dst_id=0.00% src_id=-nan%
Comm_hipMemcpyAsync_GPUToGPU/0/2/log2(N):13/manual_time             13229 ns   1248551150 ns        52986 bytes=8.192k bytes_per_second=590.546M/s dst_id=2 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/2/log2(N):13/manual_time             13244 ns   1245204930 ns        52986 bytes=8.192k bytes_per_second=589.869M/s dst_id=2 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/2/log2(N):13/manual_time             13231 ns   1243532754 ns        52986 bytes=8.192k bytes_per_second=590.492M/s dst_id=2 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/2/log2(N):13/manual_time             13207 ns   1246302959 ns        52986 bytes=8.192k bytes_per_second=591.534M/s dst_id=2 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/2/log2(N):13/manual_time             13196 ns   1246156777 ns        52986 bytes=8.192k bytes_per_second=592.043M/s dst_id=2 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/2/log2(N):13/manual_time_mean        13221 ns   1245949714 ns            5 bytes=8.192k bytes_per_second=590.897M/s dst_id=2 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/2/log2(N):13/manual_time_median      13229 ns   1246156777 ns            5 bytes=8.192k bytes_per_second=590.546M/s dst_id=2 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/2/log2(N):13/manual_time_stddev       19.6 ns      1825618 ns            5 bytes=0 bytes_per_second=896.31k/s dst_id=0 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/2/log2(N):13/manual_time_cv           0.15 %          0.15 %             5 bytes=0.00% bytes_per_second=0.15% dst_id=0.00% src_id=-nan%
Comm_hipMemcpyAsync_GPUToGPU/0/2/log2(N):14/manual_time             13607 ns   1233907185 ns        51418 bytes=16.384k bytes_per_second=1.12138G/s dst_id=2 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/2/log2(N):14/manual_time             13563 ns   1232018755 ns        51418 bytes=16.384k bytes_per_second=1.12505G/s dst_id=2 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/2/log2(N):14/manual_time             13546 ns   1233720207 ns        51418 bytes=16.384k bytes_per_second=1.12647G/s dst_id=2 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/2/log2(N):14/manual_time             13607 ns   1232844819 ns        51418 bytes=16.384k bytes_per_second=1.12142G/s dst_id=2 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/2/log2(N):14/manual_time             13576 ns   1231112656 ns        51418 bytes=16.384k bytes_per_second=1.12399G/s dst_id=2 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/2/log2(N):14/manual_time_mean        13580 ns   1232720724 ns            5 bytes=16.384k bytes_per_second=1.12366G/s dst_id=2 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/2/log2(N):14/manual_time_median      13576 ns   1232844819 ns            5 bytes=16.384k bytes_per_second=1.12399G/s dst_id=2 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/2/log2(N):14/manual_time_stddev       27.1 ns      1172678 ns            5 bytes=0 bytes_per_second=2.29975M/s dst_id=0 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/2/log2(N):14/manual_time_cv           0.20 %          0.10 %             5 bytes=0.00% bytes_per_second=0.20% dst_id=0.00% src_id=-nan%
Comm_hipMemcpyAsync_GPUToGPU/0/2/log2(N):15/manual_time             13990 ns   1229406377 ns        50116 bytes=32.768k bytes_per_second=2.18145G/s dst_id=2 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/2/log2(N):15/manual_time             14043 ns   1225950023 ns        50116 bytes=32.768k bytes_per_second=2.1731G/s dst_id=2 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/2/log2(N):15/manual_time             13999 ns   1226749913 ns        50116 bytes=32.768k bytes_per_second=2.18001G/s dst_id=2 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/2/log2(N):15/manual_time             13977 ns   1231334518 ns        50116 bytes=32.768k bytes_per_second=2.18347G/s dst_id=2 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/2/log2(N):15/manual_time             13979 ns   1229633866 ns        50116 bytes=32.768k bytes_per_second=2.18303G/s dst_id=2 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/2/log2(N):15/manual_time_mean        13998 ns   1228614939 ns            5 bytes=32.768k bytes_per_second=2.18021G/s dst_id=2 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/2/log2(N):15/manual_time_median      13990 ns   1229406377 ns            5 bytes=32.768k bytes_per_second=2.18145G/s dst_id=2 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/2/log2(N):15/manual_time_stddev       27.0 ns      2215897 ns            5 bytes=0 bytes_per_second=4.30499M/s dst_id=0 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/2/log2(N):15/manual_time_cv           0.19 %          0.18 %             5 bytes=0.00% bytes_per_second=0.19% dst_id=0.00% src_id=-nan%
Comm_hipMemcpyAsync_GPUToGPU/0/2/log2(N):16/manual_time             14875 ns   1199395810 ns        46923 bytes=65.536k bytes_per_second=4.10313G/s dst_id=2 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/2/log2(N):16/manual_time             14880 ns   1199155953 ns        46923 bytes=65.536k bytes_per_second=4.1017G/s dst_id=2 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/2/log2(N):16/manual_time             14885 ns   1203714286 ns        46923 bytes=65.536k bytes_per_second=4.10057G/s dst_id=2 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/2/log2(N):16/manual_time             14929 ns   1203724810 ns        46923 bytes=65.536k bytes_per_second=4.08831G/s dst_id=2 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/2/log2(N):16/manual_time             14863 ns   1201007718 ns        46923 bytes=65.536k bytes_per_second=4.10663G/s dst_id=2 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/2/log2(N):16/manual_time_mean        14886 ns   1201399715 ns            5 bytes=65.536k bytes_per_second=4.10007G/s dst_id=2 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/2/log2(N):16/manual_time_median      14880 ns   1201007718 ns            5 bytes=65.536k bytes_per_second=4.1017G/s dst_id=2 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/2/log2(N):16/manual_time_stddev       25.3 ns      2234226 ns            5 bytes=0 bytes_per_second=7.12298M/s dst_id=0 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/2/log2(N):16/manual_time_cv           0.17 %          0.19 %             5 bytes=0.00% bytes_per_second=0.17% dst_id=0.00% src_id=-nan%
Comm_hipMemcpyAsync_GPUToGPU/0/2/log2(N):17/manual_time             20279 ns   1033858495 ns        34724 bytes=131.072k bytes_per_second=6.01946G/s dst_id=2 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/2/log2(N):17/manual_time             20318 ns   1032068601 ns        34724 bytes=131.072k bytes_per_second=6.00787G/s dst_id=2 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/2/log2(N):17/manual_time             20247 ns   1031346710 ns        34724 bytes=131.072k bytes_per_second=6.02897G/s dst_id=2 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/2/log2(N):17/manual_time             20172 ns   1031189294 ns        34724 bytes=131.072k bytes_per_second=6.05155G/s dst_id=2 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/2/log2(N):17/manual_time             20262 ns   1032861146 ns        34724 bytes=131.072k bytes_per_second=6.02469G/s dst_id=2 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/2/log2(N):17/manual_time_mean        20256 ns   1032264849 ns            5 bytes=131.072k bytes_per_second=6.02651G/s dst_id=2 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/2/log2(N):17/manual_time_median      20262 ns   1032068601 ns            5 bytes=131.072k bytes_per_second=6.02469G/s dst_id=2 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/2/log2(N):17/manual_time_stddev       53.9 ns      1110584 ns            5 bytes=0 bytes_per_second=16.4579M/s dst_id=0 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/2/log2(N):17/manual_time_cv           0.27 %          0.11 %             5 bytes=0.00% bytes_per_second=0.27% dst_id=0.00% src_id=-nan%
Comm_hipMemcpyAsync_GPUToGPU/0/2/log2(N):18/manual_time             21628 ns   1039967957 ns        32331 bytes=262.144k bytes_per_second=11.288G/s dst_id=2 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/2/log2(N):18/manual_time             21625 ns   1039343607 ns        32331 bytes=262.144k bytes_per_second=11.2897G/s dst_id=2 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/2/log2(N):18/manual_time             21673 ns   1041165285 ns        32331 bytes=262.144k bytes_per_second=11.2646G/s dst_id=2 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/2/log2(N):18/manual_time             21650 ns   1040321704 ns        32331 bytes=262.144k bytes_per_second=11.2767G/s dst_id=2 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/2/log2(N):18/manual_time             21640 ns   1040381940 ns        32331 bytes=262.144k bytes_per_second=11.2821G/s dst_id=2 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/2/log2(N):18/manual_time_mean        21643 ns   1040236098 ns            5 bytes=262.144k bytes_per_second=11.2802G/s dst_id=2 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/2/log2(N):18/manual_time_median      21640 ns   1040321704 ns            5 bytes=262.144k bytes_per_second=11.2821G/s dst_id=2 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/2/log2(N):18/manual_time_stddev       19.4 ns       663405 ns            5 bytes=0 bytes_per_second=10.3666M/s dst_id=0 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/2/log2(N):18/manual_time_cv           0.09 %          0.06 %             5 bytes=0.00% bytes_per_second=0.09% dst_id=0.00% src_id=-nan%
Comm_hipMemcpyAsync_GPUToGPU/0/2/log2(N):19/manual_time             27109 ns    903023053 ns        25789 bytes=524.288k bytes_per_second=18.0121G/s dst_id=2 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/2/log2(N):19/manual_time             27148 ns    901242713 ns        25789 bytes=524.288k bytes_per_second=17.986G/s dst_id=2 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/2/log2(N):19/manual_time             27143 ns    903134868 ns        25789 bytes=524.288k bytes_per_second=17.9891G/s dst_id=2 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/2/log2(N):19/manual_time             27140 ns    903503003 ns        25789 bytes=524.288k bytes_per_second=17.9914G/s dst_id=2 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/2/log2(N):19/manual_time             27130 ns    903029800 ns        25789 bytes=524.288k bytes_per_second=17.9976G/s dst_id=2 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/2/log2(N):19/manual_time_mean        27134 ns    902786688 ns            5 bytes=524.288k bytes_per_second=17.9952G/s dst_id=2 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/2/log2(N):19/manual_time_median      27140 ns    903029800 ns            5 bytes=524.288k bytes_per_second=17.9914G/s dst_id=2 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/2/log2(N):19/manual_time_stddev       15.6 ns       885038 ns            5 bytes=0 bytes_per_second=10.5884M/s dst_id=0 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/2/log2(N):19/manual_time_cv           0.06 %          0.10 %             5 bytes=0.00% bytes_per_second=0.06% dst_id=0.00% src_id=-nan%
Comm_hipMemcpyAsync_GPUToGPU/0/2/log2(N):20/manual_time             41318 ns    713153419 ns        16938 bytes=1048.58k bytes_per_second=23.6354G/s dst_id=2 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/2/log2(N):20/manual_time             41254 ns    713273828 ns        16938 bytes=1048.58k bytes_per_second=23.6719G/s dst_id=2 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/2/log2(N):20/manual_time             41310 ns    714353792 ns        16938 bytes=1048.58k bytes_per_second=23.64G/s dst_id=2 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/2/log2(N):20/manual_time             41317 ns    714815447 ns        16938 bytes=1048.58k bytes_per_second=23.6358G/s dst_id=2 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/2/log2(N):20/manual_time             41334 ns    714332919 ns        16938 bytes=1048.58k bytes_per_second=23.626G/s dst_id=2 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/2/log2(N):20/manual_time_mean        41307 ns    713985881 ns            5 bytes=1048.58k bytes_per_second=23.6418G/s dst_id=2 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/2/log2(N):20/manual_time_median      41317 ns    714332919 ns            5 bytes=1048.58k bytes_per_second=23.6358G/s dst_id=2 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/2/log2(N):20/manual_time_stddev       30.7 ns       732118 ns            5 bytes=0 bytes_per_second=17.9782M/s dst_id=0 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/2/log2(N):20/manual_time_cv           0.07 %          0.10 %             5 bytes=0.00% bytes_per_second=0.07% dst_id=0.00% src_id=-nan%
Comm_hipMemcpyAsync_GPUToGPU/0/2/log2(N):21/manual_time             69633 ns    568218139 ns        10053 bytes=2.09715M bytes_per_second=28.0489G/s dst_id=2 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/2/log2(N):21/manual_time             69624 ns    567986921 ns        10053 bytes=2.09715M bytes_per_second=28.0523G/s dst_id=2 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/2/log2(N):21/manual_time             69680 ns    568270569 ns        10053 bytes=2.09715M bytes_per_second=28.03G/s dst_id=2 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/2/log2(N):21/manual_time             69633 ns    567693099 ns        10053 bytes=2.09715M bytes_per_second=28.0487G/s dst_id=2 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/2/log2(N):21/manual_time             69627 ns    568221609 ns        10053 bytes=2.09715M bytes_per_second=28.0514G/s dst_id=2 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/2/log2(N):21/manual_time_mean        69639 ns    568078067 ns            5 bytes=2.09715M bytes_per_second=28.0463G/s dst_id=2 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/2/log2(N):21/manual_time_median      69633 ns    568218139 ns            5 bytes=2.09715M bytes_per_second=28.0489G/s dst_id=2 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/2/log2(N):21/manual_time_stddev       23.0 ns       241759 ns            5 bytes=0 bytes_per_second=9.46147M/s dst_id=0 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/2/log2(N):21/manual_time_cv           0.03 %          0.04 %             5 bytes=0.00% bytes_per_second=0.03% dst_id=0.00% src_id=-nan%
Comm_hipMemcpyAsync_GPUToGPU/0/2/log2(N):22/manual_time            126279 ns    479474868 ns         5545 bytes=4.1943M bytes_per_second=30.9336G/s dst_id=2 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/2/log2(N):22/manual_time            126298 ns    479165654 ns         5545 bytes=4.1943M bytes_per_second=30.9287G/s dst_id=2 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/2/log2(N):22/manual_time            126225 ns    479098351 ns         5545 bytes=4.1943M bytes_per_second=30.9468G/s dst_id=2 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/2/log2(N):22/manual_time            126249 ns    479489053 ns         5545 bytes=4.1943M bytes_per_second=30.9409G/s dst_id=2 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/2/log2(N):22/manual_time            126282 ns    479433257 ns         5545 bytes=4.1943M bytes_per_second=30.9328G/s dst_id=2 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/2/log2(N):22/manual_time_mean       126266 ns    479332237 ns            5 bytes=4.1943M bytes_per_second=30.9366G/s dst_id=2 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/2/log2(N):22/manual_time_median     126279 ns    479433257 ns            5 bytes=4.1943M bytes_per_second=30.9336G/s dst_id=2 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/2/log2(N):22/manual_time_stddev       29.5 ns       185467 ns            5 bytes=0 bytes_per_second=7.39898M/s dst_id=0 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/2/log2(N):22/manual_time_cv           0.02 %          0.04 %             5 bytes=0.00% bytes_per_second=0.02% dst_id=0.00% src_id=-nan%
